時間,新竹,臺北,大武,淡水,澎湖,蘇澳,金門,高雄,臺東,嘉義,宜蘭,彭佳嶼,花蓮,鞍部,臺南,竹子湖,玉山,成功,梧棲,阿里山,日月潭,臺中,馬祖,東吉島,恆春,基隆,蘭嶼,板橋
2009-03,179.5,192.0,44.8,182.7,65.6,150.4,117.7,30.0,47.3,84.9,132.5,138.9,92.8,257.0,39.1,203.5,126.5,90.2,182.4,253.6,154.1,161.2,99.0,62.0,13.8,297.3,194.3,184.8
2009-04,74.4,120.7,105.5,84.1,78.8,150.4,180.1,72.8,60.2,97.0,81.3,176.0,56.4,147.1,76.0,109.9,250.7,52.8,158.9,352.7,190.9,303.0,87.3,86.0,38.8,150.9,211.5,94.2
2009-05,25.7,24.7,10.4,15.1,4.2,91.6,31.0,14.0,78.4,9.4,41.3,37.8,141.5,27.0,5.8,20.0,99.0,29.8,23.7,95.2,70.2,20.5,50.8,18.7,2.0,74.6,87.6,26.3
2009-06,248.1,276.8,223.6,162.3,159.3,230.4,190.6,311.5,99.8,256.3,216.1,135.2,320.1,226.0,272.0,280.5,443.4,115.7,148.5,612.6,283.0,421.5,241.3,89.0,87.4,403.1,120.6,322.6
2009-07,48.5,140.9,432.8,14.0,109.1,139.8,77.2,200.5,412.1,201.0,66.0,41.8,198.6,34.5,139.5,38.8,185.2,385.3,72.9,140.3,146.7,83.5,143.5,128.9,298.6,65.1,146.9,38.7
2009-08,321.3,321.3,1297.6,209.2,455.3,160.6,136.8,934.5,184.0,947.2,119.0,364.3,158.8,601.5,765.9,587.9,2189.9,182.5,336.5,3346.0,784.5,810.8,232.1,716.7,927.2,211.5,290.8,381.9
2009-09,19.0,210.5,264.7,173.4,14.6,618.4,29.9,134.5,210.7,186.1,626.3,115.5,325.8,521.0,39.5,478.8,68.9,387.8,1.7,146.4,88.7,119.7,141.1,15.0,258.6,472.3,407.9,116.6
2009-10,46.9,196.0,204.8,202.4,12.5,1632.5,1.2,48.5,155.2,7.1,988.8,100.6,1032.6,836.0,15.8,774.1,138.4,351.2,8.3,170.4,30.0,12.4,14.4,17.3,181.0,611.4,488.6,205.1
2009-11,68.9,53.7,17.6,118.5,56.4,336.2,68.5,9.0,44.0,6.3,229.7,101.9,38.1,497.5,4.0,404.0,40.8,31.3,31.6,27.5,22.0,16.0,83.1,56.2,3.0,479.9,96.8,92.6
2009-12,41.6,63.7,6.5,75.7,12.0,381.3,30.6,0.5,10.2,18.2,162.7,57.6,28.1,210.5,3.5,150.1,41.0,30.8,16.6,73.7,24.5,17.6,41.6,3.0,4.5,203.2,125.9,80.4
2010-01,85.3,105.3,28.1,116.2,7.8,376.9,25.6,1.5,25.2,19.5,140.9,72.2,71.3,321.0,11.5,224.5,22.4,104.4,24.7,52.7,45.7,34.1,41.3,5.0,19.3,322.7,131.4,121.5
2010-02,225.5,232.6,11.3,187.6,20.8,169.4,95.9,10.5,12.6,53.8,179.9,119.8,81.4,275.5,32.0,232.2,42.5,71.4,93.7,199.2,115.2,118.3,154.9,13.5,0.2,368.6,116.0,249.7
2010-03,84.0,66.5,17.5,62.3,3.3,41.3,41.4,1.0,51.7,6.9,25.2,94.7,36.1,102.5,0.3,54.3,19.5,58.3,33.5,33.8,33.2,22.6,170.0,0.3,4.1,111.9,118.0,63.2
2010-04,168.5,112.5,110.3,156.7,30.8,188.4,118.0,48.0,45.3,69.0,117.6,263.8,59.0,227.5,28.1,176.7,203.0,41.9,111.9,224.1,185.1,158.4,293.0,18.7,19.5,222.1,107.0,129.5
2010-05,224.0,183.9,358.4,186.9,71.3,67.0,183.1,188.0,121.1,103.8,95.0,143.8,94.8,235.0,114.0,166.7,356.1,198.6,172.1,522.7,238.0,145.3,141.7,84.0,253.7,180.2,301.3,171.1
2010-06,349.1,419.6,83.1,455.0,137.1,208.4,187.4,257.0,52.9,269.8,154.4,207.8,61.4,584.5,283.4,455.1,371.0,73.8,312.3,457.5,474.0,529.9,208.9,40.5,196.8,321.6,137.0,397.1
2010-07,77.2,89.1,233.0,30.5,95.6,31.4,4.4,437.0,184.1,459.3,65.5,38.3,73.7,24.6,501.4,19.7,429.7,212.2,187.5,858.8,407.4,463.5,5.9,195.8,381.7,5.0,207.8,140.0
2010-08,130.0,388.5,139.8,196.6,8.3,310.8,8.4,164.7,137.1,208.7,151.1,472.2,60.2,471.0,210.0,464.3,126.0,50.2,108.8,366.3,222.3,203.5,19.7,49.2,278.3,242.6,406.2,343.7
2010-09,93.7,144.2,1037.2,76.3,238.9,311.9,130.5,853.0,779.9,252.3,266.8,73.8,477.5,522.0,461.0,452.5,477.0,701.4,97.2,592.4,127.2,328.6,59.8,270.8,847.6,519.7,364.0,176.5
2010-10,80.0,345.4,456.1,412.6,52.9,1861.2,129.6,175.5,503.8,15.8,900.8,260.9,629.2,1492.5,69.0,1319.4,159.2,428.1,0.7,194.4,9.5,2.1,50.7,56.0,413.4,506.3,839.0,326.4
2010-11,26.7,127.3,41.8,89.5,8.3,830.5,14.2,13.0,47.7,40.9,353.0,255.6,104.5,397.5,54.0,280.9,165.3,79.7,16.0,87.8,39.0,20.7,19.2,25.9,5.4,304.3,154.0,84.7
2010-12,61.1,63.4,13.3,100.1,13.1,341.0,34.1,11.5,12.6,32.7,92.2,91.0,20.2,261.5,14.5,224.2,52.1,22.4,24.0,64.9,35.5,27.4,41.1,10.5,1.2,198.6,68.7,87.6
2011-01,74.6,71.9,23.8,108.6,8.7,489.7,3.1,7.7,14.9,25.7,136.3,104.0,18.1,538.5,6.7,412.7,25.0,46.2,24.2,133.8,58.0,35.4,16.9,14.0,12.4,431.7,396.7,97.9
2011-02,63.1,68.0,26.3,104.1,10.8,206.5,19.1,3.5,16.6,19.9,50.7,57.7,57.8,185.5,7.7,122.2,40.7,25.2,33.3,62.1,22.2,27.6,55.4,19.5,18.5,267.2,124.3,74.3
2011-03,90.0,119.1,23.6,118.2,19.5,281.0,16.0,8.0,11.1,49.7,183.0,99.3,95.7,213.5,4.7,193.6,75.6,35.4,33.2,93.8,46.3,33.2,16.9,21.1,5.0,243.1,104.7,136.7
2011-04,19.7,27.4,76.3,51.6,9.2,43.8,21.7,29.5,61.6,4.6,12.1,24.8,64.2,88.0,26.0,63.5,38.0,69.2,2.3,28.7,23.5,5.1,39.6,35.5,40.3,70.3,106.1,30.6
2011-05,220.4,222.0,164.6,309.5,53.2,391.2,90.6,106.0,236.8,150.0,324.5,238.2,180.4,491.0,55.2,331.3,405.7,244.5,75.1,468.3,351.3,95.0,230.5,78.6,127.4,406.3,360.1,253.6
2011-06,174.4,284.6,568.9,175.2,61.1,74.3,114.7,392.0,469.7,148.5,149.2,294.7,83.8,469.0,304.0,461.5,296.2,307.8,42.2,333.6,217.0,151.3,58.1,92.2,339.4,148.7,251.1,354.4
2011-07,169.8,264.2,391.4,120.5,115.6,59.4,122.4,543.0,198.3,175.1,32.9,47.0,45.5,140.5,401.5,99.5,363.3,131.3,110.9,956.1,412.5,300.6,33.8,253.1,443.2,120.2,248.1,186.7
2011-08,62.7,166.6,525.0,93.0,142.2,246.5,185.4,367.5,377.0,112.8,211.7,68.1,375.0,172.0,172.3,156.6,485.6,359.8,75.0,648.0,241.0,256.3,71.6,194.1,1154.7,94.4,384.8,178.6
2011-09,9.7,51.6,146.9,25.1,0.7,141.8,36.9,71.5,110.5,109.5,44.6,11.8,148.0,180.0,5.0,161.6,45.8,180.2,6.9,164.6,73.5,99.3,4.5,2.2,101.9,52.7,230.6,48.9
