時間,新竹,臺北,大武,淡水,澎湖,蘇澳,金門,高雄,臺東,嘉義,宜蘭,彭佳嶼,花蓮,鞍部,臺南,竹子湖,玉山,成功,梧棲,阿里山,日月潭,臺中,馬祖,東吉島,恆春,基隆,蘭嶼,板橋
2011-03,36,35,44,28,35,46,20,46,44,49,49,39,40,47,42,45,18,46,42,30,53,31,20,34,54,45,56,37
2011-04,33,18,36,18,42,20,22,43,37,45,22,42,34,21,41,15,14,38,39,20,39,29,24,45,21,16,56,20
2011-05,53,47,46,57,57,56,41,52,62,48,57,57,58,56,41,59,14,66,50,36,46,38,49,60,57,47,75,50
2011-06,52,49,35,51,62,55,45,54,57,47,58,67,54,57,46,60,27,66,50,25,55,49,62,69,44,48,72,54
2011-07,54,44,50,51,58,53,62,55,54,49,51,69,55,49,49,51,30,66,56,42,54,48,59,64,58,40,65,49
2011-08,53,39,53,45,57,45,49,53,52,44,42,62,51,53,48,41,37,55,44,44,55,47,47,56,51,44,68,45
2011-09,50,48,52,51,58,38,50,55,53,53,52,55,43,30,44,35,17,49,50,30,48,47,47,62,55,50,69,50
2011-10,47,51,46,51,55,57,40,56,51,58,59,40,50,61,48,53,17,54,53,43,47,45,47,62,46,58,71,53
2011-11,54,51,44,52,54,55,48,54,47,56,60,53,49,66,53,61,15,50,53,28,46,48,56,50,54,52,63,45
2011-12,52,55,46,54,55,47,36,49,46,51,55,50,40,67,48,65,15,48,52,13,46,43,43,56,52,51,64,49
2012-01,58,53,53,59,63,52,52,49,49,53,52,52,54,66,55,70,14,59,59,17,33,47,52,69,49,54,71,44
2012-02,51,51,50,63,62,58,45,45,48,48,64,63,57,60,50,57,20,59,59,20,45,44,55,66,56,57,71,42
2012-03,40,34,44,37,41,45,25,37,45,39,49,38,44,47,45,42,17,43,45,17,46,36,51,41,34,41,58,27
2012-04,47,48,34,46,39,53,38,53,32,42,55,41,45,51,48,45,31,52,52,46,48,44,53,42,55,49,62,41
2012-05,44,31,43,32,58,55,53,55,31,51,46,60,39,24,50,31,15,45,53,39,56,34,43,63,49,40,66,24
2012-06,55,52,46,51,61,58,58,56,55,59,55,68,55,68,60,57,38,62,61,50,54,49,59,71,61,56,78,44
2012-07,48,42,44,46,60,58,49,49,49,52,57,67,54,57,59,57,23,59,55,36,61,49,60,66,62,39,77,38
2012-08,58,48,45,47,61,46,44,55,38,53,39,69,51,65,47,64,29,55,62,57,48,46,52,71,59,49,67,40
2012-09,48,53,45,51,45,53,36,47,51,44,50,52,49,52,37,53,12,52,42,18,57,34,45,49,51,50,67,41
2012-10,48,45,43,45,48,50,31,49,44,43,46,48,37,53,38,58,12,43,51,20,52,40,34,56,47,49,59,42
2012-11,47,49,43,52,53,55,39,48,58,45,53,50,56,58,43,64,14,62,55,47,41,37,45,56,58,50,69,48
2012-12,50,56,50,53,57,58,47,47,55,45,56,53,53,62,41,69,14,59,56,29,36,41,46,55,55,53,70,44
2013-01,51,42,46,44,60,42,38,43,47,40,45,52,40,46,33,48,13,47,56,23,40,32,50,59,46,33,51,36
2013-02,46,46,36,56,53,52,48,42,42,44,43,53,49,54,39,48,13,59,50,14,45,39,53,58,45,51,66,43
2013-03,43,32,27,36,33,43,30,37,35,31,34,42,43,19,31,27,13,50,41,17,31,24,34,43,33,37,58,21
2013-04,36,50,35,44,47,45,44,54,48,54,39,41,40,28,45,39,32,46,42,26,61,48,45,52,42,51,65,40
2013-05,37,48,48,49,54,45,43,66,48,53,52,50,44,40,57,41,18,47,50,49,59,48,46,66,56,52,67,42
2013-06,49,48,40,52,63,57,73,57,50,50,50,65,56,51,51,54,28,59,54,37,59,48,55,70,55,47,57,44
2013-07,48,46,41,47,55,50,57,52,36,47,48,64,39,60,49,51,30,38,51,36,41,43,54,60,54,45,65,39
2013-08,46,45,47,41,63,51,58,55,56,55,49,65,49,54,49,55,37,52,55,55,40,48,53,67,57,45,58,44
2013-09,44,48,43,45,56,52,47,57,47,47,47,59,44,64,40,57,13,50,54,39,44,40,52,58,51,53,70,40
2013-10,41,50,43,46,39,48,32,48,42,43,43,55,41,73,42,66,13,44,42,23,44,39,39,50,46,52,61,44
